"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5","probe"
"ZNF160",0.577682986511014,0.998358237631929,0.836708179689856,0.759679238054975,0.993044135120531,0.946377704036804,0.152076202139332,0.000908285336666204,0.117708934223533,0.00142225085830117,686.995151094891,730.019244252874,696.845958415842,719.225351626016,617.808045205479,15.4197457717656,27.8491605119348,22.6551001422307,14.4906604438337,17.3046060863056,583.7583,549.913125,557.5139,557.7599,483.0032,771.8885,808.447225,810.1893,839.069825,741.63445,137,174,101,246,146,"cg03712038 cg12586262"
"ZNF415",0.0507849651952365,0.846867696506122,0.612737502955498,0.729649814195704,0.365710091025546,0.999999990101049,0.998566204255513,0.01828863424438,0.695242958917435,0.506644915558353,230.138117518248,269.201943678161,246.882897029703,246.668847154472,225.89525,9.13699705989906,11.248874696147,13.2260307514134,7.78611486790201,9.1441149343448,165.2274,182.623275,162.0594,165.21495,139.822625,292.74,344.594025,309.6342,324.878625,291.975875,137,174,101,246,146,"cg10332700 cg24892510"
"ZNF439",0.257135947532732,0.956382892238413,0.075214599857228,0.98629226113186,0.0332376634317166,0.997826164455044,0.000462163789656911,0.154096543892269,8.92034676800435e-05,2.87003677890141e-06,152.19027080292,176.487868965517,142.517541584158,146.455469512195,203.372676027397,6.91071011589139,6.14345439675406,10.6248564426887,6.96190351545567,11.441741945831,96.1238,126.052725,47.3843,66.381525,124.720225,204.597,221.4687,209.4295,209.341,230.93935,137,174,101,246,146,"cg11337780"
"ZNF440",0.554700553656843,0.290354765697857,0.963473251076488,0.934501346106824,0.897908985543845,0.590395883474729,0.238569671322757,0.0019655663482554,0.0011003618273735,0.0146537140578373,345.869627007299,376.147662068966,390.762493069307,360.568069512195,302.915,13.4541114714235,12.1644424657437,22.2171692372977,10.2512243431519,15.9735579841807,240.3515,271.948175,234.9727,251.39495,188.293,406.0894,439.3423,469.3215,439.92855,356.9212,137,174,101,246,146,""
"ZNF562",0.620431999638351,0.0027784724331974,4.31260852784554e-06,0.63768834531822,0.0161524240495918,0.0440920279009541,0.208923706901833,0.00220408168990383,0.420631730682567,0.850576528778903,654.216545255474,608.97262183908,787.832635643564,695.643101219512,725.270511643836,19.7026338224926,16.7612470117496,34.8911436786966,18.4917571379676,26.0199842165585,490.6157,450.029025,597.7013,522.7666,501.593875,799.2958,766.04765,927.9491,827.436125,852.24285,137,174,101,246,146,"cg18587364 cg24874111"
"ZNF561",0.660017921389171,0.968565815007799,0.316565246507929,0.978473506917189,0.882893883774705,0.733980027981768,0.645085190632105,0.99998993518604,0.312748729567234,0.866445986742186,891.376658394161,848.225751149425,914.847523762376,874.172001219512,845.660819863014,22.3212609919643,17.7687469017588,29.3884734662948,16.8658399566452,29.106727979912,711.6822,676.99115,687.4169,697.263725,618.791175,1010.019,962.4614,1061.5385,1014.9866,981.743875,137,174,101,246,146,"cg19899621 cg21869532"
"ZNF584",0.123796138277447,0.989217955716956,0.0594819937352558,0.457651779001195,0.878484977118657,0.251542120396822,0.281370949093442,7.5069742775713e-05,0.675478364596445,0.000839033582480386,182.416071532847,207.365721264368,176.628505940594,198.734098780488,160.839556164384,5.24026764526849,7.8922505692663,5.70584200581339,7.41530087444325,5.91396195952202,151.8189,162.5437,138.5868,148.18355,114.60655,209.3261,223.360375,208.6558,220.556925,190.155,137,174,101,246,146,"cg01221484 cg12195135"
"ZNF274",0.997201269841169,0.999999998886845,0.99824700682988,0.882984537517653,0.972297412937309,0.919792082323243,0.935299186081854,0.988548080996351,0.953792293218942,0.999996587901663,450.954024087591,461.703474137931,451.25989009901,478.755585365854,476.941856164384,21.1516084122175,29.8853801640054,22.9858719653592,16.9826150378041,13.977870709146,304.7845,288.928675,290.5935,319.984825,351.390225,550.242,528.1791,574.7464,568.0383,563.035275,137,174,101,246,146,"cg00647741 cg10770529"
"ZIK1",0.997870845755971,0.872868749714208,0.952107472546124,0.876487722915467,0.964557640956483,0.999589750607607,0.037342785173955,0.00808982682109627,0.00331984468947866,0.000282854051384396,90.5420824817518,85.6381201149425,73.3680673267327,76.7077414634146,136.597279452055,7.15935092074226,13.6537484569115,9.87978961448899,8.95187590328662,10.8263237375766,35.7981,22.02495,16.0387,18.664,32.38435,113.629,94.97365,92.1014,90.2183,202.1709,137,174,101,246,146,""
"ZNF540",0.999980855892922,0.983652625336848,0.989687181182868,0.724704616453071,0.734082381787151,0.98436976563704,0.116487812412957,0.0641835054062281,0.0481529590044422,0.00065298812008785,72.7338145985401,72.1069988505747,68.7159920792079,65.1387333333333,89.0620164383562,3.23756541565655,3.65150987446864,6.32236436527541,3.10056877492655,6.99376775984816,49.2931,40.120925,36.2421,33.500075,41.430575,89.7966,94.65235,80.8139,82.587675,110.814625,137,174,101,246,146,"cg03975694 cg27389185"
"ZNF570",0.769718896539853,0.999650423152174,0.706684155000655,0.996688383107402,0.869805373988511,0.983262060755999,0.297270915784162,0.0107435627917143,0.510153129337725,0.0773583324863545,84.3374824817518,77.6258649425287,85.6504891089109,82.4465231707317,95.944048630137,3.86566238192837,2.62677376194575,5.07989851180897,3.02172250959122,5.8536726556064,60.1984,52.15305,55.6586,58.94315,57.706675,97.8913,98.8491,100.1656,98.11315,107.1649,137,174,101,246,146,"cg02385791 cg21850254"
"ZNF57",0.581830162940997,0.0991904982046694,0.000876339868518539,0.891155002529864,0.057724029206741,0.311315060231693,0.341228561584282,0.989828810815213,0.000277335655221256,0.0200245201770531,114.571701459854,107.588303448276,128.02264950495,118.626520731707,105.38577739726,2.98843630951781,2.22279861887793,5.1007889366917,2.9633712897004,3.59414745137266,93.8535,88.871125,98.1618,90.47145,74.728975,128.2131,124.00685,146.8056,135.396,131.30755,137,174,101,246,146,"cg08634464 cg25077752"
"ZNF556",0.999999987059342,0.777708451040255,0.737635044929071,0.970973666714833,0.965627554406866,0.348679921118582,0.833662153971593,0.810139135350287,0.208089302685316,0.981577973183291,5.81101459854015,5.83763908045977,3.52842673267327,6.81710772357724,7.68858630136986,1.0257543991021,1.09473874505688,1.02963039380994,1.08739314179168,1.44517178129283,0.6437,0.0625,0.2915,0.385525,0.29785,4.7468,2.7553,2.0931,3.003975,5.06125,137,174,101,246,146,"cg12846567 cg19636861"
"ZNF554",0.503994624230076,0.0857189921024488,0.753033314951277,0.115748002296153,0.944157325264366,0.968902518123319,0.464785251801511,0.00705798892111908,0.000477447553518529,0.000162025032306667,137.085056934307,146.206593678161,153.726712871287,149.943534146341,127.219955479452,3.48518162434982,3.11274775107288,5.52958314126568,3.41280812360215,4.79070106468799,108.3266,115.15915,112.3278,115.255575,83.20605,160.2583,172.4556,169.2497,178.8522,156.7523,137,174,101,246,146,""
"ZNF738",0.842434967589397,0.994799568034297,0.657350182904754,0.905246143329126,0.999251837336438,0.733224008943257,1.97179291120397e-05,0.000586144413445178,1.84399289019366e-05,5.87640462519357e-05,230.707074452555,248.146654022989,222.989738613861,244.597847154472,315.309559589041,10.1986405519855,8.88917929750904,15.3574139496331,8.78625737346404,17.217055676772,155.2956,167.686,127.2111,148.33695,185.920375,281.0047,310.76485,281.9298,311.449975,391.658725,137,174,101,246,146,""
"ZNF596",0.924449711893836,0.740363445828774,0.984366012175974,0.915834042468092,0.999999680934199,0.976728123041099,0.156397140917512,0.517720108541043,0.914962130290701,0.42314481385541,79.9801291970803,75.4303074712644,72.2154702970297,75.5959670731707,66.876495890411,3.66819843448711,2.9860954124252,5.10694175855747,3.15759322119485,4.86693504420386,49.0476,45.24455,37.7152,42.3028,30.27385,107.7869,98.065675,91.8935,97.178525,89.538325,137,174,101,246,146,"cg00578575 cg22889570"
"ZNF621",0.0876483787211291,0.00570700622277653,0.692988239441855,0.571265656347327,0.689317705802761,0.0996102173194759,0.155897678354028,8.18535387936414e-06,3.5509827056579e-07,0.00043438344289326,703.493748905109,780.876594827586,824.539310891089,746.144010569106,630.858402739726,18.9223473764441,19.7733759036641,33.4463508622599,17.3997061823384,21.5759998554409,536.193,630.574825,605.3769,535.841425,448.2225,837.5426,886.163475,960.7974,907.979725,747.9693,137,174,101,246,146,"cg01885635"
"ZNF680",0.109185583175693,0.780806883663785,0.849672638929528,0.0545925120262362,0.999968312391661,0.772506530080361,0.000146311753860928,0,2.99810190940164e-06,0,447.317067883212,519.624297126437,486.588337623762,522.436237398374,312.206257534247,20.892655139824,18.9197243485598,24.6910663785291,20.1681820524531,15.0251335026262,282.4859,331.762225,298.9992,322.396225,209.96935,557.2998,631.0507,623.1427,651.1401,362.011525,137,174,101,246,146,""
"ZNF483",0.870556464295986,0.404877686913837,0.0526965142690656,0.886896866921914,0.216824797149257,0.803892600307067,0.00254305214270101,1.42648916982013e-05,0.506368775900161,0.0117907992073083,25.5486832116788,27.9632890804598,20.5282821782178,23.3876723577236,16.0321726027397,1.70738121564026,1.83620029916878,1.95657800401943,1.59100606367573,1.30367996366925,10.2547,11.662775,7.574,8.585275,5.579075,35.5556,34.413,27.6261,27.6339,18.15425,137,174,101,246,146,""
"ZNF417",0.687248548430904,0.953044404069037,0.992003016698941,0.683206130962146,0.999982714649923,0.995068683113664,0.114566309288386,0.00106757921010403,0.0281277675081972,0.000475317372469086,226.809645255474,245.120124712644,238.317742574257,243.983761382114,191.687478082192,8.77430269880163,10.6737343651001,11.0187851803328,8.82840849076987,7.65676906842408,151.9463,151.076875,165.2865,169.5794,118.6258,272.6851,296.936575,305.7107,289.8101,243.103725,137,174,101,246,146,"cg17560327"
"ZNF791",0.999391292821408,0.913036567093003,0.803712088393599,0.922243304049436,0.777439045523245,0.999623370730972,0.767057613346679,0.850905205826422,0.29484033300995,0.188654547567212,322.661134306569,319.13988045977,337.761744554455,334.534796747968,303.87758630137,9.18731821967646,8.33532124406204,12.5576971097157,9.20551222797913,13.9595663382295,256.6527,245.07505,245.6948,243.103625,211.26795,376.4736,391.06215,417.9328,398.684725,361.5875,137,174,101,246,146,"cg11481720 cg12434258"
"ZNF519",0.816691505215003,0.268606006322398,0.803082791239474,0.060752771164549,0.4859349413224,0.99973714026244,0,0,1.83099605921555e-07,0,45.5450145985401,49.4609603448276,53.8539891089109,54.5484837398374,77.1728047945205,1.68430447624806,1.65494139306462,3.15908703183698,1.96833227307503,3.97814072094067,32.1947,32.590675,34.1072,33.272,44.3162,54.6306,62.425925,69.0265,67.60485,94.508775,137,174,101,246,146,""
"ZNF25",0.952691652833895,0.999962700990643,0.983647496379373,0.318846976820142,0.741570079514095,0.506267854240106,0.000313674698890543,0.00214658639887166,0.00194330521972708,0.0393407376384609,343.077610218978,332.878433333333,341.225011881188,317.859589430894,281.147210958904,9.40509032992069,8.42361278016145,14.6256020554237,7.30622693358868,12.3749050142278,276.2097,246.50135,244.387,236.7391,167.2857,409.3186,424.12435,408.5796,390.373675,347.297875,137,174,101,246,146,"cg03712239 cg24146166"
"ZNF77",0.994595866089476,0.130816482214355,0.222225192102889,0.624229049063113,0.831210935161989,0.667049422762851,4.1725925985725e-05,7.60914079760422e-05,0.331233947835871,0.0012590390903533,90.7726927007299,93.3757425287356,108.316901980198,99.3066361788618,122.143885616438,2.97430974305712,2.86078616518506,9.31865457857782,2.81792929324266,6.24212415473697,68.873,72.00235,70.8362,71.961625,76.336075,105.4464,102.68165,116.4263,113.929075,151.162125,137,174,101,246,146,"cg18414741 cg26155152"
"ZNF169",0.992507276008006,0.999977247103566,0.987087695395047,0.996334055415301,0.999963310482646,0.992379612091379,0.959008417276452,0.998535312892994,0.948500704078741,0.993816214649965,70.0744802919708,71.4858344827586,69.7019425742574,71.1686589430894,72.3964780821918,2.02883968391544,2.0610739798786,2.7408641631562,1.80675343849912,2.79538800607176,53.2202,54.239975,45.6729,48.832375,48.381725,83.7359,84.128525,92.7995,91.4441,87.2776,137,174,101,246,146,"cg03704393 cg15264273"
"ZNF613",0.575649235965813,0.925529684963556,0.987792608389439,0.560816517540938,0.999985553517389,0.991561443332415,0.111231591771129,0.00049430344614898,0.0199038923182004,0.000196110389521609,186.963512408759,212.451256896552,203.109088118812,211.116482926829,143.586533561644,7.39592252610108,12.9579839568656,15.2275263442901,12.4041369218439,4.70138370689512,131.9253,124.756425,116.2647,128.4425,103.848825,225.5454,239.473325,219.6442,227.370675,168.436475,137,174,101,246,146,"cg06491924 cg14066280"
"ZNF404",0.924983858681174,0.510343940177336,0.893176992080628,0.879507877093826,0.99999377252802,0.89602093075557,0.981384567525092,0.999200911360911,0.810698921431588,0.997374640782083,52.9644854014599,57.5776402298851,63.1939613861386,57.9315890243902,56.2191952054795,2.54876087027701,5.54096339703226,4.93012033414404,2.79731620778378,2.94418641142522,30.3187,29.500425,24.9231,29.455075,31.567825,67.3848,68.8535,81.443,72.70325,68.21245,137,174,101,246,146,""
"ZNF135",0.250776514834081,0.999426012611287,0.223831156829584,0.990329378471763,0.349121751051668,0.962680271628265,0.999793761456066,0.326156490807181,0.995169518505064,0.998709572089766,218.723325547445,261.139201149425,213.32203960396,227.791398373984,222.506976712329,11.5264565071783,17.4336410445393,17.5152759539252,11.3742745271673,13.9483981516355,118.1319,93.9772,44.6747,90.900825,115.221025,295.9645,347.817525,347.6638,315.555775,293.52955,137,174,101,246,146,"cg16638540 cg21643361"
"ZNF620",0.000181543611855739,4.46903863111636e-05,0.893806852291698,0.339400150747241,0.026073202178496,0.0054408484295122,0.438819124161633,3.00490554661081e-09,0,0.00131699311220912,54.0572335766423,71.4655218390805,75.4867287128713,61.0799719512195,46.9288931506849,2.04980848754253,2.83140367222489,4.26951719686679,2.14631344725675,3.2219001099447,38.3361,46.873125,46.7078,37.8514,25.637125,64.8741,91.0481,98.9341,77.47715,54.57065,137,174,101,246,146,""
"ZNF619",0.0585497401599255,0.482328962188901,0.947008404209922,0.788669413736345,0.337252891681603,0.936453339967759,8.03791946846211e-05,0,1.04999691830088e-07,0,103.546145985401,120.078375862069,115.069507920792,110.084093495935,74.6617109589041,4.20919557632681,4.69882902442852,5.61516550986131,3.49356805356422,3.69992301795583,70.9524,78.594825,75.0193,66.51,44.450025,128.6417,149.3195,152.3077,145.456975,90.57235,137,174,101,246,146,""
"ZNF354C",0.082644651012431,0.0873251724145734,0.997709542436522,0.0636588916526249,0.999987799227982,0.993992353756861,0.981202399169708,0.268096122411802,0.246852715397534,0.236589298274333,67.3895408759124,53.9161149425287,52.0541257425743,54.3100284552846,64.3206273972603,3.50979268560906,3.28569891522098,5.55648027003609,2.81375815881848,4.22270758154136,36.0624,21.842025,15.1752,22.76495,28.29565,92.3823,73.4155,69.6056,74.59675,87.176075,137,174,101,246,146,"cg04488521 cg11538128"
"ZNF114",0.999998669268043,0.982197950047281,0.972015744764117,0.526411002598822,0.415398266029433,0.931952140683233,0.00813521236813175,0.00338704930490796,0.0909786984297327,0.180379271227858,10.1044905109489,9.98193850574713,11.6709732673267,13.72035,18.7331897260274,0.928727776180818,1.2544875585167,1.98414607033892,1.53672576365094,2.51826390003526,4.1619,2.555375,2.1555,2.547375,2.2435,12.0937,9.580375,12.4305,15.74235,18.5925,137,174,101,246,146,"cg18119529 cg24832140"
"ZNF454",0.0655957300568225,0.0441973488637981,0.986384208053741,0.701980801334788,0.462860801552596,0.303873804813228,0,0,0,0,15.8821489051095,10.9642712643678,9.92074059405941,13.6453951219512,42.3488698630137,1.19210841836688,0.572485006690481,0.82353125738941,0.974692633842656,2.31377155749512,8.3871,5.429075,5.1471,5.728825,22.05665,18.6694,14.52825,11.9826,15.910325,53.692675,137,174,101,246,146,"cg03355526 cg23037403"
"ZNF543",0.569744730646783,0.883143441622492,0.995602204144093,0.256414202261827,0.990897120061151,0.934722431998423,0.579532374526859,0.0182874743505336,0.145007935862732,0.00182839057115358,160.340053284672,176.334905747126,171.873106930693,180.605419918699,143.850899315068,5.43407306760801,7.04588124808788,5.96847258563444,8.29663947895268,4.91266683979366,122.4067,123.23055,127.8689,132.984525,93.1577,182.1693,199.640125,216.2243,200.20735,181.8611,137,174,101,246,146,""
"ZNF354B",0.977319273346907,0.765308999359943,0.393891941894901,0.780765453835329,0.312787727803587,0.998847572765,0.999999994948099,0.973817941596461,0.762776372694592,0.77549374790542,109.321766423358,105.932566666667,117.14506039604,115.531211788618,109.395467123288,3.75699320223521,3.25009388988326,4.84446842441241,3.25932997427841,5.31677423168411,79.0426,78.503925,83.8459,83.346975,68.572925,129.838,133.03275,144.3568,138.906625,133.0284,137,174,101,246,146,"cg19236727 cg21678388"
"ZNF223",0.987107397002174,0.193518215527942,0.366908165748666,0.931478244477071,0.998688866286115,0.443491517192846,0.460193611005203,0.155860332541712,0.00198372972913641,0.0545179093833622,105.759343065693,108.837087931034,120.992259405941,110.314089837398,95.1812506849315,3.52091382247065,4.91721353160268,5.95700433991272,3.01058800334783,4.52077844191261,82.2344,77.108875,76.4953,77.794575,54.864475,122.0077,133.70405,155.3846,134.7055,125.379825,137,174,101,246,146,"cg06890553 cg16534499"
"ZNF713",0.995613010430397,0.817547093179486,0.577746147915556,0.999999997544324,0.993116250767397,0.747776324124963,0.162181558754683,0.0450802453361645,0.866059919694332,0.0762633667919479,95.265102919708,89.5744626436782,113.856848514851,95.1222414634146,130.456821232877,4.18773734223357,3.67247049357358,16.4097404907142,3.20882451019674,21.4350260785736,60.484,59.312175,60.0096,58.387925,58.655025,116.2612,110.036225,125.604,119.917525,121.84045,137,174,101,246,146,""
"ZNF552",0.00245477054691756,0.47299290047615,0.480369076353729,0.506236410915329,0.087931737852866,0.995243125605467,0,0,0,0,1429.3879080292,1878.89807528736,1660.2518019802,1611.10775121951,426.296493835616,107.34023627392,94.5107411112135,110.818497808764,68.6639940220212,37.778251549583,693.827,1065.739125,822.8315,848.848425,176.380675,1926.163,2304.051225,2198.3018,2112.221175,453.5096,137,174,101,246,146,"cg12983442"
"ZNF154",0.998295601048912,0.0621660516714926,0.0197933317973085,0.0973071062818707,0.0227848077954836,0.953986131562531,0.0323380024093579,0.00717241843536787,0.999999728376484,0.940960105479196,57.2069240875912,59.2322229885057,36.4632841584158,41.4737760162602,36.7185082191781,3.60662527615474,6.97733722818487,4.05230350487024,3.47456471671044,3.3620461899962,25.9548,18.120975,15.0958,17.102125,11.98145,74.0302,70.1414,38.5881,47.08665,43.4459,137,174,101,246,146,""
"ZNF571",0.468326718180013,0.486674760015558,0.999692857342109,0.984561333469006,0.67220308649246,0.679378740675994,0.596232418125273,0.0119902303491259,0.025427300612371,0.185403760004593,111.749295620438,121.48465,122.732159405941,114.660206097561,102.826546575342,3.39905214767021,3.21644907345589,6.20110669533887,2.51085892277774,6.32600756374071,89.857,92.74465,87.0536,87.746825,69.670625,125.638,140.5658,137.7764,135.12815,114.00865,137,174,101,246,146,"cg06583518 cg17333479"
"ZNF443",0.17120798092942,0.00637102693494906,0.542564843836994,0.0615232995257143,0.998401426101591,0.643733250879071,0.340164423554625,0.000245439279329407,3.19677898974469e-06,1.62803201910755e-05,163.652389781022,182.986479885057,197.550872277228,185.190386178862,146.829450684932,6.00308183302998,5.27328064399933,9.61817906480513,4.69497219163146,6.335636527845,119.8235,134.695525,133.8834,134.91795,101.8687,188.8262,219.005225,236.5447,223.6358,168.16105,137,174,101,246,146,""
"ZNF792",0.308681416520455,0.639690573495997,0.998177959992008,0.987815309607029,0.44798691277108,0.813510132268474,0.046048311428614,1.25843061458131e-05,0.000839772860599108,0.00256066254916387,171.741442335766,186.432005172414,183.894140594059,175.28182804878,149.690769863014,5.26714719312121,4.93197104269303,8.31711668079538,4.24969836240845,5.13336448127271,133.1195,146.854025,126.9772,131.952925,103.182975,199.9622,218.81305,214.6799,201.504425,182.57795,137,174,101,246,146,"cg20573420 cg24678320"
"ZFP82",0.988078213237378,0.99935081766137,0.999602281665523,0.879719550085676,0.508595223470031,0.801597195416953,0,0,8.99537868637168e-08,0,127.974933576642,132.270568390805,130.306121782178,120.290362601626,187.610494520548,4.98696594921142,4.29315353953008,8.89939683680806,4.22683197329911,9.13751737160145,96.7413,100.83355,78.9496,78.7847,127.282375,155.2785,159.5605,156.6372,151.825475,216.444325,137,174,101,246,146,"cg15383087 cg25886284"
"ZNF707",0.25625798229427,0.389765479017183,0.999999993241503,0.612348518891333,0.930817898368578,0.959961288245977,0.343650381302274,0.99998266696785,0.999982467535985,0.96526580905183,257.588884671533,299.818170689655,300.11857029703,285.342876829268,297.898241780822,12.3372870665759,15.2286303642464,23.7626471924248,11.3038496072265,12.8377471208854,166.9593,168.943125,168.7366,179.525875,177.828975,306.3247,353.3902,343.6923,340.80785,364.170625,137,174,101,246,146,""
"ZNF746",0.994370016172623,0.973077189549658,0.850016250783814,0.911973314160416,0.634393991333496,0.999982327040654,0.565170873497803,0.268131026635904,0.943389478218836,0.9219509902595,448.98921459854,442.936654022989,459.51949009901,460.975295528455,472.309626027397,9.88280534718299,7.91455384162374,16.0522863185681,7.65480721375742,13.5338072609395,380.7407,388.928525,349.3084,386.034175,363.317575,495.2444,486.0721,529.4648,527.566075,567.982525,137,174,101,246,146,"cg02401978 cg22274662"
"ZNF678",0.996434086127683,0.0738207839838555,0.0205985135059265,0.22739907147263,0.0612151694916838,0.860233404703408,0.000263985716932202,0.000426402169756868,0,0,115.539023357664,112.529746551724,140.40796039604,131.837186585366,78.7447815068493,5.37926185546094,4.92571862597813,9.83933692639172,5.36237277605943,3.85389469969832,72.3205,63.198825,81.0078,71.06335,42.144525,149.9942,149.0665,178.6492,171.748575,103.015425,137,174,101,246,146,"cg00935430 cg26683023"
"HKR1",3.79680015594186e-06,0.0499683488317972,0.36946444829762,0.240518492338366,0.00221554841296723,0.763024232721024,0.554205606854741,0,0.000337629518110671,0.00134802367722897,775.004560583942,962.461041954023,889.95432970297,845.261833333333,717.310887671233,20.720632566022,26.9038328189607,34.8741203429104,19.1051136140109,29.1845104907883,652.4083,762.58045,654.2656,644.3276,500.39185,875.9362,1135.375025,1101.0135,984.500125,819.1108,137,174,101,246,146,"cg12024906 cg14166009"
"ZNF101",0.987258680453154,0.881808167494478,0.984658013032257,0.679733434793111,0.917660256522221,0.999892580760329,0.99136210407147,0.860218482527321,0.64923900381267,0.339801370310484,174.956953284672,167.731472988506,159.417251485149,157.211419512195,181.74815,7.31326233251231,8.21737458123169,13.4053482699294,5.15427852851467,17.2362690946909,118.1653,108.59285,98.5294,110.283025,108.00555,202.4505,182.55415,174.8761,179.1422,193.273625,137,174,101,246,146,""
"ZNF716",0.99999997270109,0.888442169532236,0.862711179732161,0.763005160252357,0.696777848802217,0.999999353247867,0.227531075189885,0.170154593539862,0.863426277140802,0.768529603309388,1.73494379562044,1.70714885057471,3.31515445544554,3.37861056910569,4.97607945205479,0.711500086753967,0.497459620766579,1.70608415384037,0.89630757273844,1.40457029244075,0,0,0,0,0,0,0.267675,0,0.265375,0.17505,137,174,101,246,146,""
"ZNF708",0.480929716269561,0.756008633289855,0.0499075508896468,0.953605188051798,0.802260467096491,0.283801140238234,0.966147835892631,0.131428748851769,0.973820026825486,0.582130258281636,217.186419708029,199.347518965517,232.200094059406,209.889743495935,224.641589726027,7.25582259173143,6.38430965474317,11.0793916571728,6.37627731682112,8.33547543210013,161.724,137.590075,143.0324,141.84845,156.0406,264.3683,247.81965,295.9184,254.3126,267.593025,137,174,101,246,146,""
"ZNF721",0.228446726160235,0.171794675957437,0.992879712745087,0.0558235285538331,0.987678021561398,0.999999485354904,0.000204843056905935,0,2.43358100338043e-09,0,539.999062773723,586.689224137931,597.24383960396,596.343865853658,440.13726369863,13.6454257348342,14.6578530575895,20.998946287906,13.4428062774214,16.1047401795753,417.234,453.637025,444.3879,444.954575,309.218975,648.2659,728.598525,745.9027,707.11505,515.62395,137,174,101,246,146,""
"ZNF662",0.0479891929023343,0.535995434316432,0.000392269137696521,0.472771964253234,9.69768455627573e-06,0.999362256369611,0.952562548882115,0.248991105169011,0.17301956799786,0.0940811822603995,152.540497810219,196.825814942529,124.035974257426,127.896908130081,164.572647945205,9.23417251556203,12.1280827171009,15.056955016345,9.06793783512754,11.1487299979089,68.3699,55.944175,25.2122,32.6045,68.372225,197.9981,301.486675,168.3772,178.235175,224.31475,137,174,101,246,146,"cg26523005"
"ZNF320",0.804066867909133,0.169912496737046,0.673453963336793,0.361247631631524,0.95921168731558,0.921279157384145,0.880613027295639,0.211605941083039,0.0158181569115385,0.0285357824881893,555.510745255474,586.321443678161,626.899555445545,602.946634146341,528.167559589041,16.4793369370708,21.2158906929028,27.5662491893295,14.9285387913424,19.3392506018727,434.0483,424.301,463.1191,455.943225,379.61115,656.6377,675.7835,730.6876,724.651625,636.237975,137,174,101,246,146,"cg24484296"
"ZNF530",0.9999899773368,0.897957015703982,0.909191523699523,0.792790683952969,0.797216117826013,0.999999963320706,0.376560499366799,0.362392176393427,0.946663626650498,0.898432272326766,77.2800518248175,77.7169626436782,82.7980158415842,82.909118699187,87.2984102739726,3.70753729840208,3.85802296133959,3.44805716926134,3.01740589143177,4.25988879003135,53.6863,51.72985,57.8958,55.54375,58.752375,91.4373,91.2911,101.8783,96.564975,100.989175,137,174,101,246,146,"cg23854009"
"ZFP1",0.936340635987746,0.752508112727128,0.282451484916946,0.999858836554767,0.821918866219209,0.759027068146145,0.00252110271576522,3.48462137190753e-05,0.20159210948944,0.000655649481052567,251.983042335766,243.064913793103,267.708708910891,253.672527642276,295.510586986301,6.63758442344943,6.79758825170735,11.3076004682926,6.27386836652925,10.0239485020935,200.1461,181.021825,188.9089,182.933675,207.892975,293.6394,283.206625,311.8624,300.4538,359.526875,137,174,101,246,146,"cg03217964 cg18371284"
"KRBA2",0.332787536655061,0.402333996074897,0.999940935559457,0.823008349369057,0.850563841443398,0.863543026827917,0.0755960588860178,4.04590756812873e-05,0.000362628587132097,0.000598768927142834,69.2616656934307,78.5912442528736,79.285297029703,74.2259174796748,55.8941116438356,2.96509689327294,3.48824189236081,5.56363361806013,2.88900111858641,2.86464437119966,45.7399,46.6378,43.7035,42.973725,30.199275,86.3864,103.787675,99.4749,91.573725,71.810025,137,174,101,246,146,"cg14069619 cg26147338"
"ZNF93",0.13558079073766,0.998119418950485,0.103412018215923,0.966363211371677,0.272269340594009,0.886807623425063,2.21872760830522e-06,0,7.92199066619315e-05,0,168.387891970803,140.841611494253,172.522240594059,161.208432926829,232.617498630137,8.33760709343436,4.57951413545716,12.3547493125351,5.68681856718316,12.1421364128136,110.4735,98.439925,91.9272,100.3231,140.970875,195.1455,174.432675,226.4376,211.668325,288.129575,137,174,101,246,146,""
"ZFP90",0.172539770821956,0.999994947308211,0.22057207285766,0.999383862797602,0.141078733607591,0.998588910432697,0.71215347368734,0.889370018775482,0.731910239787479,0.747237782323848,663.2307,605.159759195402,665.292634653465,657.629810569106,628.774156164384,14.723247022072,14.3372229575668,26.5996204194268,15.0300940656909,22.6272421237157,547.3859,465.224825,498.915,502.574875,444.784775,761.4192,706.057375,748.6099,777.28315,762.329275,137,174,101,246,146,""
"ZNF479",0.999995014707104,0.999998124378604,0.999955125905682,0.998587107345522,0.999420245685919,0.997858823535219,0.230046476892036,0.206679817207746,0.284033701572368,0.23056019571604,0.0479693430656934,0.0690505747126437,0.0290158415841584,0.129415040650407,0.714515068493151,0.0169363068037756,0.031706176165444,0.010233374996895,0.0528701072079144,0.514227279063599,0,0,0,0,0,0,0,0,0,0,137,174,101,246,146,""
